1659795271.741768124,0.00115381
1659795273.740557344,0.000116265
1659795275.740519775,9.4038e-05
1659795277.740649590,7.8088e-05
1659795279.740475526,0.000113188
1659795281.740005208,6.5736e-05
1659795346.945399766,0.00131867
1659795348.944029302,5.9605e-05
1659795350.944187144,9.6264e-05
1659795352.944303353,0.000130992
1659795354.944120137,8.787e-05
1659795356.944123694,7.8621e-05
1659795358.944200523,8.2062e-05
1659795360.944200695,9.8959e-05
1659795362.944018047,7.4269e-05
